timestamp,node_id,gpu_id,temp_c,power_w,gpu_util,mem_util,fan_pct,throttle_flag,ecc_errors,pcie_replay,xid_errors,nvlink_crc,ib_crc,packet_drops,nccl_latency_ms,rack_power_kw,pdu_current_a,coolant_flow_lpm,coolant_pressure_psi,coolant_supply_c,coolant_return_c,job_queue_depth,pod_restarts,oom_events,storage_iops,network_tx_gbps,tenant_id,job_id
t0043,gpu-node-09,2,62.3,172.42,37.06,41.68,39.84,0,0,0,0,0,0,0,7.82,47.99,130.39,40.95,33.81,19.08,24.11,2,0,0,100,20,tenant-1,job-2
t0043,gpu-node-09,3,63.79,182.86,30.1,43.76,40.48,0,0,0,0,0,0,0,7.82,49.24,132.95,42.67,34.27,19.58,25.71,2,0,0,100,20,tenant-1,job-2
t0043,gpu-node-10,0,65.53,198.3,44.82,21.83,42.99,0,0,0,0,0,0,0,8.8,51.6,136.32,41.19,34.2,19.6,25.39,2,0,0,100,20,tenant-2,job-2
t0043,gpu-node-10,1,66.59,185.69,32.97,58.8,46.69,0,0,0,0,0,0,0,8.8,49.12,134.62,43.0,34.75,20.71,26.4,2,0,0,100,20,tenant-2,job-2
t0043,gpu-node-10,2,69.43,218.47,48.21,64.31,53.17,0,0,0,0,0,0,0,8.8,49.04,136.52,40.38,34.92,19.51,26.29,2,0,0,100,20,tenant-2,job-2
t0043,gpu-node-10,3,67.47,187.03,42.59,35.88,46.51,0,0,0,0,0,0,0,8.8,48.1,135.74,40.26,33.56,20.03,27.01,2,0,0,100,20,tenant-2,job-2
t0043,gpu-node-11,0,61.38,170.86,36.94,47.91,39.17,0,0,0,0,0,0,0,6.76,49.28,132.76,42.93,32.19,20.41,26.52,2,0,0,100,20,tenant-0,job-2
t0043,gpu-node-11,1,62.8,181.99,35.33,27.99,39.67,0,0,0,0,0,0,0,6.76,50.03,136.58,40.18,33.09,20.0,26.16,2,0,0,100,20,tenant-0,job-2
t0043,gpu-node-11,2,68.98,209.18,48.65,28.65,45.14,0,0,0,0,0,0,0,6.76,51.33,137.39,42.33,34.82,19.59,25.33,2,0,0,100,20,tenant-0,job-2
t0043,gpu-node-11,3,66.77,187.48,44.0,45.53,44.69,0,0,0,0,0,0,0,6.76,48.05,135.51,42.03,34.17,19.44,25.45,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-00,0,62.26,182.86,27.53,0.0,35.4,0,0,0,0,0,0,0,7.41,50.19,137.41,42.37,34.92,20.25,25.09,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-00,1,70.76,226.52,56.46,69.64,49.49,0,0,0,0,0,0,0,7.41,53.25,137.87,40.45,32.91,19.63,26.24,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-00,2,66.25,200.46,46.98,26.79,52.09,0,0,0,0,0,0,0,7.41,51.04,141.11,40.56,32.02,19.79,25.09,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-00,3,57.67,146.61,29.62,24.24,29.14,0,0,0,0,0,0,0,7.41,44.13,125.87,40.95,33.34,19.72,25.27,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-01,0,69.28,218.45,44.34,31.01,42.9,0,0,0,0,0,0,0,6.41,50.62,136.67,40.24,34.5,20.27,25.85,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-01,1,61.56,167.47,31.21,23.73,35.14,0,0,0,0,0,0,0,6.41,48.45,137.08,42.99,34.49,19.57,25.41,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-01,2,64.26,175.35,28.6,25.53,39.77,0,0,0,0,0,0,0,6.41,47.78,131.41,42.01,34.78,20.43,26.54,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-01,3,69.65,201.51,37.47,42.24,44.62,0,0,0,0,0,0,0,6.41,50.25,128.92,41.08,34.52,19.98,26.35,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-02,0,68.98,215.09,51.49,49.35,46.91,0,0,0,0,0,0,0,8.26,53.12,137.73,41.35,35.06,20.47,27.18,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-02,1,60.67,169.26,19.95,20.37,39.6,0,0,0,0,0,0,0,8.26,50.85,138.39,43.17,33.93,19.8,25.5,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-02,2,65.06,202.33,43.08,47.38,43.77,0,0,0,0,0,0,0,8.26,50.73,128.33,43.09,34.67,20.01,26.51,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-02,3,70.63,196.61,43.45,40.16,40.93,0,0,0,0,0,0,0,8.26,51.62,136.8,39.53,33.68,20.19,27.14,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-03,0,62.23,197.51,35.25,31.5,41.24,0,0,0,0,0,0,0,7.23,45.28,130.85,41.4,33.38,20.22,27.01,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-03,1,68.4,218.6,43.06,56.12,43.13,0,0,0,0,0,0,0,7.23,48.29,132.23,41.69,33.81,20.28,26.73,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-03,2,61.63,180.91,27.8,42.52,39.64,0,0,0,0,0,0,0,7.23,49.43,133.42,41.68,33.31,20.48,27.44,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-03,3,66.04,217.61,48.95,37.32,47.34,0,0,0,0,0,0,0,7.23,50.06,134.62,42.65,33.5,19.71,24.71,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-04,0,71.11,216.84,51.56,35.55,45.13,0,0,0,0,0,0,0,8.39,53.32,137.11,42.73,31.94,19.65,25.75,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-04,1,65.25,171.06,37.53,25.18,46.06,0,0,0,0,0,0,0,8.39,49.68,134.33,42.92,32.82,20.44,26.25,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-04,2,63.42,179.91,33.41,20.75,44.61,0,0,0,0,0,0,0,8.39,51.58,138.02,42.6,33.36,19.98,25.68,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-04,3,64.29,216.1,43.52,43.96,35.19,0,0,0,0,0,0,0,8.39,53.82,139.56,41.06,33.59,20.37,26.55,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-05,0,66.71,158.25,31.83,35.8,40.7,0,0,0,0,0,0,0,6.43,48.14,137.5,41.98,34.65,19.37,25.27,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-05,1,69.15,206.5,56.52,57.86,42.48,0,0,0,0,0,0,0,6.43,52.67,138.8,41.8,35.31,19.26,25.41,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-05,2,60.45,169.92,33.34,26.66,41.64,0,0,0,0,0,0,0,6.43,50.06,134.42,42.08,35.7,20.72,25.97,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-05,3,67.55,190.03,35.52,27.83,39.17,0,0,0,0,0,0,0,6.43,45.37,132.07,41.99,33.53,19.89,25.87,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-06,0,68.2,196.38,46.66,57.19,50.22,0,0,0,0,0,0,0,8.71,49.88,138.83,42.34,32.81,19.87,26.44,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-06,1,68.12,213.1,41.44,46.35,42.68,0,0,0,0,0,0,0,8.71,52.09,134.68,44.45,34.18,20.05,25.98,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-06,2,68.24,213.51,52.86,57.96,51.17,0,0,0,0,0,0,0,8.71,51.93,138.15,41.69,35.05,19.67,25.7,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-06,3,64.17,198.34,29.67,15.95,46.52,0,0,0,0,0,0,0,8.71,51.58,135.59,42.47,33.58,19.93,25.16,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-07,0,67.29,196.87,40.58,37.98,45.53,0,0,0,0,0,0,0,8.85,52.31,136.11,40.4,33.65,19.33,24.89,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-07,1,62.26,164.64,24.04,39.31,48.73,0,0,0,0,0,0,0,8.85,47.55,134.93,44.36,33.08,20.26,26.0,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-07,2,69.85,210.12,47.88,44.82,48.16,0,0,0,0,0,0,0,8.85,52.27,134.84,41.29,33.36,20.34,26.96,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-07,3,65.08,210.47,26.97,28.53,34.24,0,0,0,0,0,0,0,8.85,49.75,140.32,41.35,34.39,19.42,25.69,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-08,0,65.2,176.79,38.29,38.5,50.59,0,0,0,0,0,0,0,7.53,48.71,136.13,42.24,34.28,19.71,25.75,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-08,1,64.13,196.83,16.43,24.45,35.5,0,0,0,0,0,0,0,7.53,45.42,122.02,42.05,34.42,20.03,24.82,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-08,2,65.11,204.26,41.56,46.4,47.05,0,0,0,0,0,0,0,7.53,47.69,127.92,42.03,33.82,19.86,25.12,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-08,3,62.16,170.58,28.4,19.31,51.22,0,0,0,0,0,0,0,7.53,47.39,131.34,40.48,34.96,19.09,24.68,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-09,0,69.54,225.28,48.64,55.17,41.09,0,0,0,0,0,0,0,7.41,51.17,135.12,41.2,33.67,20.29,25.47,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-09,1,64.08,181.63,28.3,19.13,45.58,0,0,0,0,0,0,0,7.41,49.12,132.16,43.68,32.85,19.84,26.4,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-09,2,62.3,181.96,35.76,21.2,41.91,0,0,0,0,0,0,0,7.41,50.01,125.66,43.06,33.67,19.83,26.02,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-09,3,63.75,165.61,22.66,29.05,45.83,0,0,0,0,0,0,0,7.41,49.31,134.09,42.5,32.91,20.57,27.63,2,0,0,100,20,tenant-1,job-2
t0044,gpu-node-10,0,69.25,202.54,39.48,44.34,46.34,0,0,0,0,0,0,0,7.43,54.1,136.62,42.66,34.19,20.14,25.51,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-10,1,65.67,178.71,44.47,41.23,41.65,0,0,0,0,0,0,0,7.43,48.55,131.0,41.53,34.19,19.72,25.73,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-10,2,63.1,184.66,34.76,32.5,37.76,0,0,0,0,0,0,0,7.43,49.38,137.57,44.16,32.9,20.46,27.18,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-10,3,59.25,175.47,30.5,25.0,41.06,0,0,0,0,0,0,0,7.43,49.14,138.15,43.68,34.39,19.67,25.3,2,0,0,100,20,tenant-2,job-2
t0044,gpu-node-11,0,64.49,200.78,49.49,45.22,42.57,0,0,0,0,0,0,0,7.11,53.71,142.77,41.92,33.23,19.72,25.64,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-11,1,68.82,226.6,51.27,53.02,41.81,0,0,0,0,0,0,0,7.11,51.68,142.35,42.05,34.66,19.88,25.17,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-11,2,68.21,183.72,37.96,51.74,34.33,0,0,0,0,0,0,0,7.11,47.9,133.54,41.17,34.81,19.79,25.89,2,0,0,100,20,tenant-0,job-2
t0044,gpu-node-11,3,61.94,176.32,26.46,18.39,38.5,0,0,0,0,0,0,0,7.11,47.6,132.87,43.76,33.69,20.11,25.39,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-00,0,58.92,175.79,24.97,25.74,46.95,0,0,0,0,0,0,0,7.39,49.74,138.61,40.15,33.9,20.88,26.96,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-00,1,70.25,226.64,48.21,36.41,47.69,0,0,0,0,0,0,0,7.39,51.56,135.04,41.98,34.95,19.45,25.41,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-00,2,66.4,200.21,47.03,39.76,49.79,0,0,0,0,0,0,0,7.39,48.73,133.21,39.82,33.43,19.61,26.23,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-00,3,64.2,173.13,30.8,24.92,38.59,0,0,0,0,0,0,0,7.39,53.34,137.34,44.91,35.42,19.98,25.14,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-01,0,69.65,220.12,52.42,62.87,48.6,0,0,0,0,0,0,0,8.33,56.35,140.78,42.29,33.67,20.31,26.52,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-01,1,60.09,158.54,30.19,35.24,35.74,0,0,0,0,0,0,0,8.33,49.6,128.18,42.75,34.83,19.67,25.2,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-01,2,69.46,193.74,46.09,40.38,45.82,0,0,0,0,0,0,0,8.33,46.93,135.04,42.03,34.57,19.9,26.09,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-01,3,67.09,193.38,25.26,21.13,47.61,0,0,0,0,0,0,0,8.33,44.64,131.73,40.3,33.28,19.07,25.2,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-02,0,80.52,242.63,76.4,77.05,54.83,0,0,0,0,0,0,0,8.81,56.96,141.73,40.96,34.01,20.65,26.74,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-02,1,88.1,260.9,87.95,100.0,59.08,0,0,0,0,0,0,0,8.81,60.89,144.56,42.37,33.95,20.42,26.11,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-02,2,83.17,259.95,75.64,80.77,52.15,0,0,0,0,0,0,0,8.81,49.83,137.0,40.86,34.07,19.25,24.75,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-02,3,84.7,277.67,86.97,94.72,63.83,0,0,0,0,0,0,0,8.81,59.32,145.22,42.11,33.4,19.89,25.23,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-03,0,67.13,206.55,45.86,41.75,38.53,0,0,0,0,0,0,0,6.68,51.52,134.35,41.4,35.39,20.11,25.44,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-03,1,63.69,194.89,36.65,21.43,37.15,0,0,0,0,0,0,0,6.68,49.69,131.61,41.47,33.87,20.27,26.75,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-03,2,57.52,158.93,26.63,26.54,30.1,0,0,0,0,0,0,0,6.68,49.15,136.52,44.05,34.8,19.71,25.55,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-03,3,67.12,194.06,31.43,19.92,38.83,0,0,0,0,0,0,0,6.68,48.24,134.1,40.04,35.01,20.03,25.56,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-04,0,65.91,188.51,40.79,42.21,48.43,0,0,0,0,0,0,0,7.77,49.89,132.63,41.67,34.87,20.2,26.53,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-04,1,74.64,241.02,45.78,40.88,49.55,0,0,0,0,0,0,0,7.77,51.55,143.22,43.14,33.61,20.28,25.85,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-04,2,65.35,184.82,31.67,36.72,47.48,0,0,0,0,0,0,0,7.77,51.36,142.22,40.39,34.75,20.06,25.74,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-04,3,68.82,198.83,44.06,54.5,46.22,0,0,0,0,0,0,0,7.77,46.4,129.36,42.67,32.34,20.38,26.19,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-05,0,81.73,241.73,77.05,96.29,55.75,0,0,0,0,0,0,0,7.4,54.01,140.77,41.98,33.09,19.91,24.86,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-05,1,83.67,266.79,85.58,82.0,63.93,0,0,0,0,0,0,0,7.4,58.07,139.52,42.32,33.43,20.92,27.13,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-05,2,84.84,259.74,86.59,100.0,61.68,0,0,0,0,0,0,0,7.4,56.4,136.41,41.31,35.73,20.45,26.73,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-05,3,81.4,264.56,78.63,79.13,54.66,0,0,0,0,0,0,0,7.4,55.27,140.1,42.8,33.68,19.88,25.78,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-06,0,83.85,276.46,92.04,94.74,61.27,0,0,0,0,0,0,0,7.89,55.99,141.74,41.98,34.08,20.61,26.02,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-06,1,81.66,236.58,69.05,59.24,52.64,0,0,0,0,0,0,0,7.89,59.08,145.01,40.49,33.95,19.64,24.93,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-06,2,79.65,258.05,81.34,75.85,54.69,0,0,0,0,0,0,0,7.89,55.47,140.45,41.43,34.22,20.01,26.36,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-06,3,81.36,245.08,76.03,92.0,58.02,0,0,0,0,0,0,0,7.89,53.05,143.85,41.95,34.6,20.05,26.03,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-07,0,85.03,255.02,76.43,57.8,48.14,0,0,0,0,0,0,0,7.8,55.52,139.55,42.99,34.02,19.63,25.31,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-07,1,79.69,253.58,75.67,90.44,53.3,0,0,0,0,0,0,0,7.8,57.24,145.83,42.53,32.79,20.29,25.87,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-07,2,87.53,272.83,86.97,87.04,54.83,0,0,0,0,0,0,0,7.8,55.56,142.95,43.51,32.8,19.44,25.54,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-07,3,87.02,267.37,89.93,91.5,57.43,0,0,0,0,0,0,0,7.8,57.57,142.52,40.69,33.97,20.32,26.21,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-08,0,60.06,196.72,26.26,7.41,41.1,0,0,0,0,0,0,0,8.77,46.0,134.32,41.22,35.39,19.27,25.35,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-08,1,64.78,201.41,37.27,21.34,45.76,0,0,0,0,0,0,0,8.77,50.3,139.14,43.32,34.76,19.55,25.17,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-08,2,72.64,219.9,50.79,64.26,41.65,0,0,0,0,0,0,0,8.77,49.17,134.55,43.62,33.8,19.82,25.41,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-08,3,66.85,214.73,57.47,40.04,45.6,0,0,0,0,0,0,0,8.77,52.92,137.26,40.69,33.45,20.65,26.69,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-09,0,66.68,200.64,50.74,23.91,29.98,0,0,0,0,0,0,0,7.88,48.11,130.95,43.58,34.65,20.37,26.54,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-09,1,69.83,218.33,47.74,45.86,40.7,0,0,0,0,0,0,0,7.88,49.9,136.17,42.1,33.46,19.66,26.14,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-09,2,63.63,195.86,27.86,44.2,41.06,0,0,0,0,0,0,0,7.88,47.6,131.77,42.61,33.7,20.38,25.47,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-09,3,62.33,180.85,45.55,54.67,38.85,0,0,0,0,0,0,0,7.88,47.74,130.03,42.27,33.74,19.51,26.0,2,0,0,100,20,tenant-1,job-2
t0045,gpu-node-10,0,81.69,236.64,72.06,64.3,57.26,0,0,0,0,0,0,0,8.59,50.48,137.55,43.19,35.12,19.89,25.53,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-10,1,79.09,252.33,83.79,83.86,50.87,0,0,0,0,0,0,0,8.59,54.94,139.17,41.95,34.2,19.71,25.27,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-10,2,81.29,266.28,77.03,95.84,56.84,0,0,0,0,0,0,0,8.59,56.11,144.01,42.41,34.47,20.18,25.76,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-10,3,87.22,250.13,69.32,79.75,59.13,0,0,0,0,0,0,0,8.59,49.27,133.01,44.42,33.79,19.56,25.88,2,0,0,100,20,tenant-2,job-2
t0045,gpu-node-11,0,72.66,216.13,42.51,30.56,52.77,0,0,0,0,0,0,0,8.92,51.88,138.02,42.54,33.74,19.4,25.19,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-11,1,64.85,204.77,38.13,45.44,50.36,0,0,0,0,0,0,0,8.92,48.9,130.51,44.19,33.37,20.07,26.58,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-11,2,65.59,200.97,29.93,22.16,41.8,0,0,0,0,0,0,0,8.92,47.43,133.18,41.67,35.04,19.18,24.55,2,0,0,100,20,tenant-0,job-2
t0045,gpu-node-11,3,70.9,216.37,50.49,45.08,46.99,0,0,0,0,0,0,0,8.92,48.14,131.87,40.78,34.65,20.1,26.26,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-00,0,70.39,212.19,44.18,23.02,40.99,0,0,0,0,0,0,0,9.33,46.91,130.59,42.86,34.56,19.93,25.7,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-00,1,65.04,198.86,46.72,42.85,46.8,0,0,0,0,0,0,0,9.33,55.22,140.08,41.04,34.54,19.78,26.01,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-00,2,67.2,193.45,52.2,58.21,41.76,0,0,0,0,0,0,0,9.33,53.45,140.04,42.29,33.51,19.71,25.69,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-00,3,69.69,224.42,54.65,59.04,44.81,0,0,0,0,0,0,0,9.33,52.28,138.27,44.08,34.28,20.31,26.13,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-01,0,65.76,202.47,41.05,26.15,44.48,0,0,0,0,0,0,0,8.13,46.52,126.64,39.42,33.31,19.71,25.34,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-01,1,64.01,187.82,35.78,23.04,39.29,0,0,0,0,0,0,0,8.13,47.37,135.08,40.86,32.68,20.23,25.71,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-01,2,68.05,215.14,39.71,51.92,43.54,0,0,0,0,0,0,0,8.13,52.49,139.1,42.26,33.94,19.9,25.99,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-01,3,66.48,187.51,41.53,56.98,42.78,0,0,0,0,0,0,0,8.13,52.05,138.3,40.31,33.54,19.86,25.95,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-02,0,82.84,237.99,76.69,83.62,61.4,0,0,0,0,0,0,0,6.89,54.28,142.87,43.61,34.64,20.18,26.76,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-02,1,83.07,240.02,76.0,94.58,63.7,0,0,0,0,0,0,0,6.89,53.74,133.54,43.43,32.33,20.65,26.89,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-02,2,84.18,270.47,88.66,100.0,57.68,0,0,0,0,0,0,0,6.89,53.64,141.7,41.28,33.97,19.42,25.4,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-02,3,82.74,246.74,83.43,82.57,58.54,0,0,0,0,0,0,0,6.89,56.99,142.57,41.24,33.89,19.95,25.28,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-03,0,65.68,198.05,36.35,39.28,36.32,0,0,0,0,0,0,0,8.05,50.78,137.43,42.17,34.36,20.39,25.95,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-03,1,67.32,215.95,48.71,34.49,42.26,0,0,0,0,0,0,0,8.05,50.35,135.54,40.99,34.41,19.5,26.07,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-03,2,70.25,219.67,48.93,34.1,44.17,0,0,0,0,0,0,0,8.05,51.77,137.34,41.69,33.71,19.6,26.44,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-03,3,69.42,224.76,40.75,37.29,44.97,0,0,0,0,0,0,0,8.05,53.7,135.11,40.77,35.3,20.37,26.37,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-04,0,68.56,205.0,42.55,38.0,42.19,0,0,0,0,0,0,0,6.47,51.23,139.68,39.93,34.94,19.99,25.55,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-04,1,70.39,231.33,49.78,36.54,45.27,0,0,0,0,0,0,0,6.47,49.98,132.97,40.57,34.58,20.33,27.1,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-04,2,64.65,180.37,36.1,39.24,37.76,0,0,0,0,0,0,0,6.47,43.85,127.83,43.53,34.58,19.85,25.97,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-04,3,63.61,200.09,33.84,32.99,42.64,0,0,0,0,0,0,0,6.47,49.49,133.64,41.86,33.96,20.63,26.29,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-05,0,83.54,250.81,71.72,79.78,54.44,0,0,0,0,0,0,0,9.71,52.31,141.54,42.88,33.29,20.05,26.25,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-05,1,82.73,234.82,79.29,79.3,54.01,0,0,0,0,0,0,0,9.71,55.78,143.47,41.59,34.54,19.65,24.95,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-05,2,72.32,227.02,64.77,61.94,47.26,0,0,0,0,0,0,0,9.71,49.5,132.28,42.14,33.83,19.49,25.34,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-05,3,85.07,277.23,71.41,55.02,62.48,0,0,0,0,0,0,0,9.71,50.5,135.81,40.95,32.66,19.27,24.89,2,0,0,100,20,tenant-1,job-2
t0046,gpu-node-06,0,82.57,257.06,79.97,72.86,59.61,0,0,0,0,0,0,0,9.57,54.32,138.47,40.44,34.64,19.96,26.05,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-06,1,83.1,267.41,86.35,100.0,60.98,0,0,0,0,0,0,0,9.57,55.33,142.08,43.07,34.82,19.57,25.22,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-06,2,84.96,250.27,75.98,97.22,51.94,0,0,0,0,0,0,0,9.57,50.4,135.89,41.21,34.91,20.07,25.88,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-06,3,85.97,268.24,87.0,100.0,61.07,0,0,0,0,0,0,0,9.57,57.28,141.47,41.61,34.51,20.21,25.99,2,0,0,100,20,tenant-2,job-2
t0046,gpu-node-07,0,87.57,283.32,94.77,100.0,64.53,0,0,0,0,0,0,0,7.49,55.06,145.05,40.92,34.93,20.15,26.16,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-07,1,84.54,257.45,66.1,81.8,55.42,0,0,0,0,0,0,0,7.49,48.3,132.99,42.06,34.15,20.52,26.92,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-07,2,88.59,285.23,89.85,81.98,65.5,0,0,0,0,0,0,0,7.49,54.31,136.74,41.87,33.4,20.7,26.47,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-07,3,80.85,250.35,69.59,78.08,47.91,0,0,0,0,0,0,0,7.49,53.8,140.36,41.89,34.15,19.66,25.58,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-08,0,68.64,232.01,52.55,56.01,41.19,0,0,0,0,0,0,0,10.36,48.52,132.17,42.14,35.41,20.2,25.66,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-08,1,69.19,204.91,37.4,25.62,50.36,0,0,0,0,0,0,0,10.36,49.0,131.82,43.35,34.66,19.92,25.52,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-08,2,60.21,181.41,38.47,41.76,35.11,0,0,0,0,0,0,0,10.36,51.1,135.3,39.53,32.75,20.12,25.39,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-08,3,62.47,182.19,35.79,51.84,43.32,0,0,0,0,0,0,0,10.36,48.84,134.86,42.34,34.65,20.2,26.86,2,0,0,100,20,tenant-0,job-2
t0046,gpu-node-09,0,62.15,172.52,27.16,15.64,34.43,0,0,0,0,0,0,0,8.72,49.22,136.55,42.52,35.22,19.89,26.24,2,0,0,100,20,tenant-1,job-2
